movie,sentence,score
더 퍼스트 슬램덩크,신랑이 너무 보고싶어해서 마지못해 갔는데조용히 눈물 닦느라 혼났어여전 슬램덩크 안봐서 줄거리 모르는데 상괸없더라구요골 넣을때마다 악소리나는거 잘참았는데눈물은 못참아..,10
더 퍼스트 슬램덩크,ㅠㅠ갬덩갬동 그 잡채나의 소년성은 살아 있었다,10
더 퍼스트 슬램덩크,마지막 30분 경기 장면은 정말 최고네요!!!,10
더 퍼스트 슬램덩크,너무 멋진 추억과 잊었던 열정을 깨워줘서 작가에게 고맙다는 생각을 계속했습니다. 감동입니다.,10
더 퍼스트 슬램덩크,학창시절 마음속 최고의 만화였는데 각 캐릭터들이 실제로 나와서 플레이하는것처럼 하나하나 생동감있고 퀄리티 쩝니다. 꼭 보세요. 만화가 아님 영화임,10
더 퍼스트 슬램덩크,눈물을 참을 수 앖다. 왜 눈물이 나는지도 모르겠다.,10
더 퍼스트 슬램덩크,오랜만에 가슴을 울렸다,10
더 퍼스트 슬램덩크,말이필요없다 최고다...,10
더 퍼스트 슬램덩크,감동은 있고 스토리는 다 아는거라.,7
더 퍼스트 슬램덩크,원작 팬들에게 어마어마한 감동을 ...,10
더 퍼스트 슬램덩크,"ost 부터 작화, 움직임, 연출 레알 다 완벽했음..인생작",10
더 퍼스트 슬램덩크,큰 스크린으로 다시 만나는 반가운 친구들,10
더 퍼스트 슬램덩크,최고의 팬서비스 애니 경기최후반부 최종 연출은 정말 짜릿하다,10
더 퍼스트 슬램덩크,올해 최고의 영화.. 가슴에 전율이.. ,10
더 퍼스트 슬램덩크,산왕전을 이렇게 멋있게 연출해줘서 너무 감사하게 봅니다..진짜 인생만화!!,10
더 퍼스트 슬램덩크,꼭 보고오세요. 더빙봤는데 괜찮습니다.,10
더 퍼스트 슬램덩크,가슴 벅 차오르네요 눈물 간신히 참았네요최고 입니다 아이들과 더빙버젼 같이 봐도 좋아요,10
더 퍼스트 슬램덩크,매순간 심장이 뛰게 하는 영화,10
더 퍼스트 슬램덩크,알고 봐도 재미있다. 또 보고 싶네,10
더 퍼스트 슬램덩크,내 나이 44! 농구 하고 싶다!,10
더 퍼스트 슬램덩크,울고불고 난 리 필정도는 아닌듯 합니다. 만화를안봐서그런지 크게 감동은없엇어요,7
더 퍼스트 슬램덩크,명장면들을 담아내기에는 영화로 만든 2시간이 너무 짧다....,10
더 퍼스트 슬램덩크,흑흑흑 대박임 꼭 보세요ㅠㅠㅠㅠ ,10
더 퍼스트 슬램덩크,굳굳 너무너무 재밌어요,10
더 퍼스트 슬램덩크,감성을 곁들인 슬램덩크,10
더 퍼스트 슬램덩크,개봉했을 때 꼭 보세요. 두번 보세요,10
더 퍼스트 슬램덩크,그저 생생히 구현해냈다는것 만으로 흡족.박수.나는 그 경기장에 있었다,10
더 퍼스트 슬램덩크,나의 여름. 나의 젊음. 나의 청춘. ,10
더 퍼스트 슬램덩크,옛 생각이 나서 그런지 모르겟는데 애니 보는내내 벅차 오르는순간이 여럿있어서 울컥몇번 했음...다 떠나서 이렇게 극장판으로 다시 내준거에 감사합니다.. ,10
더 퍼스트 슬램덩크,캐릭터의 움직임이 섬세해서 좋았고 중간에 무음을 넣어 관객의 관심을 끌려는 의도가 좋았어요.,8
더 퍼스트 슬램덩크,"중학교 여학생입니다. 보는 내내 너무 재밌고 감동적이어서 124분짜리가 20분인 것처럼 느껴졌네요. 스토리에 깨알같이 들어있는 명장면들이 처음 책을 읽었을 때의 향수를 불어일으켜서 분명 유쾌한 장면인데도 눈물이 나더라구요. 또, 료타의 이야기나 잠깐 스치는 미츠이의 과거사도 저를 하여금 울리고 말았답니다. 저는 자막판을 봤는데요, 연기는 기대하지 않았는데 너무 연기를 잘하셔서 몰입이 잘 되었습니다. 슬램덩크 팬으로서 정말 꿈만 같은 시간이었구요, 앞으로도 영화가 많이 나왔으면 좋겠습니다. 이노우에 작가님 좋은 영화 만들어주셔서 감사합니다. 늘 응원하겠습니다.",10
더 퍼스트 슬램덩크,이건 미쳤다 시작부터 흥분에 끝까지 몰입감과 소름에 침도 못삼킬 정도 그대가 어린시절 슬램덩크를 봤다면 필수 시청,10
더 퍼스트 슬램덩크,진짜 스포츠 애니메이션에 최고의 감동과 연출이라고 감히 언급해본다! 마지막에는 보면서 떠들던 아이들도 숨죽이고 볼 정도에 몰입감 최고!,10
더 퍼스트 슬램덩크,낼 모레 50인데 만화보고 울었다...잼 나니 꼭 극장에서 보세요..ㅠㅠ,10
더 퍼스트 슬램덩크,무슨 말이필요한가 그냥 선물이다,10
더 퍼스트 슬램덩크,정말 전편이 이렇게나오면 소장할듯 ㅠㅠ,10
더 퍼스트 슬램덩크,"스케치로 시작되는 첫장면과, 마지막 명장면은 움직이는 그림의 힘을 보여준다. 영리한 스토리전개와 강약조절 역대급이다. 어릴때 슬램덩크를 봤던 사람이 10점을 안 줄 수 있을까?",10
더 퍼스트 슬램덩크,정말 최고였다. 2시간 내내 전율을 느꼈다.,10
더 퍼스트 슬램덩크,10대로 돌아간 느낌이었습니다,10
더 퍼스트 슬램덩크,오프닝 부터 지린다 무조건 봐라 ,10
더 퍼스트 슬램덩크,명작은 사라지지 않는다. 화려하게 부활한 고전의 변주 ,10
더 퍼스트 슬램덩크,고퀄리티로 잘 만들었는데배경음악이 예전 노래로 깔렸더라면 ..농구경기가 더 감동 있었을 텐데팬이 만든 3d산왕전 보다는 못한 작품이었습니다,8
더 퍼스트 슬램덩크,진짜 보러가길 잘했다는 생각뿐안봤으면 후회할뻔..ㅠㅠ 슬픈장면도 있고너무 감동이었음ㅠㅠ ,10
더 퍼스트 슬램덩크,일본애니의 한계 ㅋㅋ 친일 늙은이들 추억팔이 영화 ㅋㅋㅋ,1
더 퍼스트 슬램덩크,첫 장면 기타 소리 부터 심장이 쿵쾅거림 ,10
더 퍼스트 슬램덩크,"와.,소름 마직막 1분의 연출은..일반영화에서는 절대 구현불가능..,오직 애니에서만 가능한 연출..숨도 못쉬고 봤네요..명작이 왜 명작인지 알게해준 영화입니다..",10
더 퍼스트 슬램덩크,굿  매우추천합니다  꼭보길,10
더 퍼스트 슬램덩크,후반부 우느라 ㅠㅠ 남친이 이상한 ?정신세계라고 ..20살도 안된 청소년둘이 그들의 한계를 넘어서는게 난 왜 이다지 감동인지 …..,10
더 퍼스트 슬램덩크,추억여행 하고왔네요~재미와 감동 다 있어요;),10
더 퍼스트 슬램덩크,나만늙는구나 중학교친구를 만나고온듯,10
더 퍼스트 슬램덩크,정신을 못 차리겠습니다.,10
더 퍼스트 슬램덩크,알고 봐도 감동.한 5번 울었습니다ㅜ 너무 잼있게 봤고 후속편이 꼭 나오길 기다려봅니다.,10
더 퍼스트 슬램덩크,슬램덩크 팬으로서 진짜 너무 재미있게 봤고 애니 안본사람이 봐도 좋을듯요,10
더 퍼스트 슬램덩크,시작 2분쯤 부터 울기시작함.엄마찾아 삼만리보다 더울었음 ,10
더 퍼스트 슬램덩크,"와 제발 자막이든 더빙이든 아무거나 보신 뒤에 만화책 읽고 (구 티비판 애니는 비추해요) 또 보러가세요 감동 수만배 추억팔이 십오억만배!! 더 퍼스트를 내놓았으니 더 세컨드 , 더 서드 다 내놓아야 한다 ㅠ ㅠ 맡겨놨음 내놔요",10
더 퍼스트 슬램덩크,또보고싶은생각뿐...,10
더 퍼스트 슬램덩크,2시간 동안 고딩들 농구하는거 보다 폭풍오열하다니..,10
더 퍼스트 슬램덩크,20년을 기다렸습니다,10
더 퍼스트 슬램덩크,재밌었습니다. 옛날생각나네요,10
더 퍼스트 슬램덩크,오랜만에 가슴이 두근두근,9
더 퍼스트 슬램덩크,너무 오랜만에 잊고 있던 예전 감성을 느낄수 있었습니다 정말 최고의 작품 추천합니다 :),10
더 퍼스트 슬램덩크,이렇게 까지 애니로 잘 구현해낼지 몰랐다. 가슴이  웅장해지는 ost는 덤,10
더 퍼스트 슬램덩크,과거의 나와 현재의 내가 만났던 날,10
더 퍼스트 슬램덩크,방금 보고왔는데 재밌습니다,10
더 퍼스트 슬램덩크,광팬이 아닌 사람은 그냥 추억 회상정도. 재미는 있으나 감동까진 못느꼈고 오랜만에 봐서 반갑고 동창 만난 느낌! 팬이라면 너무 재미있었을듯,6
더 퍼스트 슬램덩크,슬램덩크를 전혀 모르는 사람들 마저 빠지게 만든 최고의 애니메이션,8
더 퍼스트 슬램덩크,지리면서 울었다..감동,10
더 퍼스트 슬램덩크,리뷰 첨쓰는데 무조건 봐야됩니다 최곱니다,10
더 퍼스트 슬램덩크,슬램덩크 감동을 다시 느끼게 해줌~,10
더 퍼스트 슬램덩크,너무기대해서 그런지 다보고 나서는 흐뭇~~ 한정도였는데 자고 일어나니 계속생각나서 미치겠네요 ,10
더 퍼스트 슬램덩크,진짜 너무좋았습니다 혼자처음 극장을 다녀왔어요,10
더 퍼스트 슬램덩크,처음부터  뭉클하고 찌릿찌릿  감동적이예요,10
더 퍼스트 슬램덩크,슬램덩크 팬이면 그냥 보세요~!!자막을 먼저 보고 다음 날 더빙 봤는데개인적으로는 자막이 나았습니다.더빙은 초반에 뭔가 적응이 안되었는데중반부터는 집중이 되더군요.암튼 자막판을 먼저 보시는걸 추천드립니다.그리고 만화 원판과 다른 스토리도 있으니그런거 잡아내는 것도 재미요소입니다~,10
더 퍼스트 슬램덩크,북산 선수들의 영상이 펼쳐지면서 동시에 내 10대 시절이 눈앞에 펼쳐지고 있었다.나뿐만이 아닌 40대가 되고 힘든 인생을 살고 있는 모든 대한민국 아저씨들에게 선물 같은 영화가 아닐까한다.,10
더 퍼스트 슬램덩크,꼭보셈 두번보셈 세번보셈,10
더 퍼스트 슬램덩크,완벽합니다.모든것이,10
더 퍼스트 슬램덩크,걍최고 무조건 봐야함 또 봐야함,10
더 퍼스트 슬램덩크,그냥 눈물이 주르륵...,10
더 퍼스트 슬램덩크,너무 재밌어요! 초등 학생 자녀들이랑 봤는데 보는네네 감동이에요 강추...,10
더 퍼스트 슬램덩크,내 나이 20살때. 전권을 소장하던 그때의 감동을 다시 찾게한.. 너무 감동적인 작품,10
더 퍼스트 슬램덩크,내 나이 20살때. 전권을 소장하던 그때의 감동을 다시 찾게한.. 너무 감동적인 작품. 30년이 흘렀음에도 여전히 설레였다는...저도 심장이 쿵쾅,10
더 퍼스트 슬램덩크,존나 벅차오른다  ㅅㅂ 눈물나네,10
더 퍼스트 슬램덩크,저의 10대 때 옛 친구들을 만나고 왔습니다.또 보자.,10
더 퍼스트 슬램덩크,일본영화 중 역대 최고입니다!,10
더 퍼스트 슬램덩크,안보고 등록합니다. 최고,10
더 퍼스트 슬램덩크,슬램덩크는 역시 피가 끓는다….,9
더 퍼스트 슬램덩크,첫 시작부터 끝날때까지 눈물이..최고의 명작,10
더 퍼스트 슬램덩크,20년 30년이 지났는데도 팬들을 위해 이런 작품이 2023년에 나와주어서 너무 고맙다. 원작의 감동을 따라잡기는 무리겠지만 그럼에도 충분히 매력적이었다. ,10
더 퍼스트 슬램덩크,결말스포가 다 된 작품임에도 감동을 느낄 포인트가 너무많은 훌륭한작품.,10
더 퍼스트 슬램덩크,뭐 말이 필요없습니다 좋아요,10
더 퍼스트 슬램덩크,너무 재밌었네요 옛날생각난다,10
더 퍼스트 슬램덩크,원작을 알기 때문에 더욱 가슴이 벅찼던것같습니다. 최고입니다~!,10
더 퍼스트 슬램덩크,슬램덩크 그냥 마음속에서는 소리 엄청 질렀다 그리고 눈에서는 눈물이 주륵,9
더 퍼스트 슬램덩크,연출감이 너무 리얼했어요ㅎㅎ 너무 재미있어서 사놓은 핫도그도 않먹었다니까요. 송태섭을 주인공으로 한 것이흥미로웠어요.,10
더 퍼스트 슬램덩크,최고의 감동을 줌. 현장감 최고야,10
더 퍼스트 슬램덩크,와~~~~기대이상!!! 진심 오래 기다렸습니다!!!!,10
더 퍼스트 슬램덩크,보다가 자꾸 울컥하네 ㅋ,10
더 퍼스트 슬램덩크,노스탤지어와 거장의 손길이 맞물리는 묘한 2시간,9
더 퍼스트 슬램덩크,다 좋은데 재밌어 지려면 과거 얘기로 끊고 재밌어 지려면 과거 회상으로 끊고 재밌어 지려면 과거 얘기로 끊고....이런게 너무 잦음...적당히 해야지 거의 10분 간격으로 이러니까 나중에는 짜증남....뭔가 연출 편집에서 아쉬운게 많음.... ,8
더 퍼스트 슬램덩크,덕분에 요즘은 첫사랑과 신혼생활을 보내고 있는 느낌이다.,10
더 퍼스트 슬램덩크,그때 그 감성 다시 느낄 수 있는 최고의 작품 ,9
더 퍼스트 슬램덩크,마지막 알죠 하이파이브 장면쇼크사 할수도있습니다.,10
더 퍼스트 슬램덩크,30년전 친구들을 만난거 처럼 왜이렇게 눈물이 나올까요..앞 옆 아저씨들도 같이 울면서 봤습니다,10
더 퍼스트 슬램덩크,"가슴이 웅장해진다..순간순간 영화관 전체가 고요해지는데, 뒷자리 어린아이들이 나래이션 넣어서.. 집중을 못했다.얘들아 제발.. 작은 소리로 대화해주라 ㅠㅠ 여튼 자막판도 보러 가야지 :)",10
더 퍼스트 슬램덩크,아… 죵나 우럭따 ㅠㅠ 사방 아재들다 눈물 훔침,10
더 퍼스트 슬램덩크,잊고 있었던 열정을 온몸으로 다시 각인시켜준 영화. 아직도 소름이 안가신다… ,10
더 퍼스트 슬램덩크,잊고 있었던 열정을 온몸으로 다시 각인시켜준 영화. 아직도 소름이 안가신다… ,10
더 퍼스트 슬램덩크,역시 최고 가슴이 두근거린다,10
더 퍼스트 슬램덩크,N회차 하려고요 진짜 너무 재밌어요,10
더 퍼스트 슬램덩크,아는내용인데도 소름,10
더 퍼스트 슬램덩크,두번봐라 진짜 볼수록 존잼임,9
더 퍼스트 슬램덩크,진짜 기가막힌 컴백 시점이다 아재들 주머니를 터는구나 탈탈,8
더 퍼스트 슬램덩크,40대인 우리에겐 너희가 bts다 꼭 보세요 감성도 강성인데 지금껏 보던 애니매이션과 격이 달라요,10
더 퍼스트 슬램덩크,어이 너무 재밌는거 아니냐고,10
더 퍼스트 슬램덩크,애니가 아니다 예술이다엄청 울었네 아 시원해,10
더 퍼스트 슬램덩크,아빠랑 보러갔는데 진짜 개쩔었어요 숨참고 봤음..!!,10
더 퍼스트 슬램덩크,하이파이브 장면은 진짜 ㄷㄷ,10
더 퍼스트 슬램덩크,추억 보정해서 10점입니다,10
더 퍼스트 슬램덩크,송태섭의 회상씬 재밌을까 하고 봤지만 역시 최고다..,10
더 퍼스트 슬램덩크,"감동포인트: 원작감독이 짜서 믿음이가고 흐름이 이어지는 느낌, 초반에 주요인물 스케치가 되면서 점점 영혼이 불어넣어지는데 멈춰있던 추억의 시계가 다시 흘러가는 느낌 찡했다 나의 학창시절의 아련함도 느껴지고, 깨는 포인트 : 다른 평에서도 말했듯이 경기와 회상이 번갈아가면서 나오면서 경기에 대한 집중도가 떨어짐, 상대편에 윤대협같은 레전드가 안나와서 아쉬움, 상대편이 무슨 npc처럼 다 똑같이생김, 소연이 엄청 이뻐야하는데 한나보다 못생기게 나옴 ㅠㅠ, 서태웅이 저정도가 아닌데 좀 약하게 나옴.. 개멋있어야되는데, 어쩔수없겠지만 교체선수가 안경선배 하나밖에 없고 풀코트 다뜀 ㅋㅋㅋ 그래도 꽤 감동적이었다 추억을 보는 느낌 아재들 추천!",8
