,title,score,review
451,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '감동이 있습니다.꼭 보세요', 10]"
452,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '오랜만에 벅차올랐어요 고마워요', 10]"
453,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '진짜미쳤네요 ... 원작 안보고 봤는데도 너무 재밌었음 .... 원작보러가야겠어요', 10]"
454,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '기대보단 조금 재미없었지만 그래도 볼만했다', 5]"
455,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '농구에 크게 관심이 없어도 재밌게 볼 수 있는 영화인 것 같다!', 8]"
456,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '현장감 최고.. 내가 직접 산왕과 맞붙는느낌.. 주고객처인 3040들이 인생의 많은 위안을 받을듯', 10]"
457,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '90년도 옛날의 감동이 생각나서 좋았습니다.Ost도 넘나 좋구요송태섭 드리블 돌파 장면 짱짱!', 10]"
458,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '세종시 CGV. 2월4일 토요일 오후 3시45분. I열 13번 여자분..  자신의 앞에 사람도 없는데 자세를 앞으로 하다보니 뒷자리 자막이 안보였습니다. 제 키가 180 이 넘는데 어찌나 머리를 앞에서 G랄을 떨다보니 자막 안보여서 정말 짜증 이빠이였습니다. 제발 담부터 대가리 뒤로 하고 보시길.. 영화관 첨 온것도 아닐텐데.. 어휴..  영화는 정말 좋았습니다. 애니같지 않은 애니.. ', 10]"
459,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '확실히 기대했던거 만큼 재미와 감동이있습니다.근데 슬램덩크 만화 안본사람 제발 가지마세요.민폐부릴꺼면 제발 보지마세요. 다른사람에게 피해끼칩니다.', 10]"
460,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '원작 슬램덩크를 모르고 봐도 재밌음', 10]"
461,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '가슴이 너무 웅장해져서 F컵이 될 것 같습니다', 10]"
462,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '산왕전을 높은 질의 애니메이션으로 볼 수 있었다는 것도 즐거움이지만, 개인적으로는 우리나라 번역판에 굳이 일본어로 No.1 가드 라고 써달라고 작가가 주장했는지 알 수 있어 좋았다. 개인적으로 송태섭의 이야기가 너무 궁금했는데 송태섭을 중심으로 아야기가 펼쳐진 점도 좋았다. 슬램덩크를 모르는 사람도 재밌게 볼 수 있지만 원작을 봤던 사람이라면 다른 맛으로 또 볼 수 있는 작품이다.', 9]"
463,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '걍 개지림하나도 모르는데엉엉 울고나옴', 10]"
464,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '지금이 나의 전성기 불꽃남자 정대만 ', 10]"
465,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '어이없었다눈물포인트가없는데 5번 눈물이나왔다그냥 눈물이 나왔다…ㅎ', 10]"
466,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '재밌습니다!', 10]"
467,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '신랑 4번 나 2번봄재밌다', 10]"
468,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '안보신분 있으면 꼭 보세요 진짜 재밌습니다~!', 10]"
469,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '다시만나 반갑다..역시 최고구나 너희들은', 10]"
470,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '예전에 감동이 다시 살아나네요.', 10]"
471,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '원작도 보시길 바랍니다 ', 10]"
472,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '어릴적 친오빠 어깨 너머로 마주했던 주인공들을 어른이 되어 만나보니 사람들의 그리워한 이유를 알 수 있었다 송태섭이 이 영화의 화자가 되니 새로운 시각으로 슬램덩크를 볼 수 있었고 새로운 영화를 본 것 같았다 영상미의 발달이 오히려 이질감이 들어 아쉬웠고 옛날 그림체가 그립기도 했다', 10]"
473,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '내 인생영화.... 다시봐야지', 10]"
474,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '감성팔이 장면 너무 많아', 1]"
475,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '한번으로 안끝나 못끝내 이거', 10]"
476,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '슬램덩크를 안봤었는데도 재미있었다.', 10]"
477,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '보면 볼수록 재밌다... 동시에 감동적이다', 8]"
478,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '존잼존잼 스토리 몰라도 봐도 됨 최고', 10]"
479,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '인생 농구경기를 극장에서 보고 왔습니다', 10]"
480,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '제 나이 또래가 느끼는 추억 보정빨이 대부분이라 여기지만 당시 만들어 주지 않았던 산왕전을 움직이는 애니로 만들어준것 자체에 감사합니다~ 그리고 90년대 슬램덩크는 솔찍히 당시 일본애니 특징이긴 하나 너무 질질끄는 경우가 많아 지루했었고 작화도 생각보다 별로여서 당시에도 저는 잘보진 않았습니다. 근데 기술이 발전해서 인지 큰 이질감 없이 잘보았고 개봉초반에 보아서 자막버전은 시간이 안맞아 더빙으로 보았지만 잘보았습니다. ', 10]"
481,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '제임스 카메론은 아바타 세계관을 일찌감치 구성했으나 기술의 한계로 2008년도에 선보일 수 있었다. 더 퍼스트 슬램덩크도 기술의 진보로 2022년도에 나오게 됐고 경기장의 장면은 실제 농구 경기를 직관한듯한 체험을 하게 만든다. 20세기 만화책은 패기 넘친 작가의 스포츠물과 청춘물의 혼합이었다면 21세기 영화는 원숙한 작가의 스포츠물과 가족물의 혼합이다.아쉬운 점이 없는건 아니지만 원작에 누가 되지 않는 영화다.', 10]"
482,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '역시 슬램덩크 사쿠라기 하나미치', 10]"
483,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '정말 좋아해 너희의 농구를', 10]"
484,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '슬램덩크는 이 영화로 완성된다', 10]"
485,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '지루해요 ㅜㅜ 과거 이야기 나올때마다 졸았어요', 2]"
486,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '송태섭권준호채치수정대만서태웅강백호사랑한다', 10]"
487,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '팬이 아니라 그런지 재미없었어요 ㅡㅡ ', 2]"
488,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '만화랑 애니메이션이랑 교차되면서 농구하는 씬은 레전드였습니다', 10]"
489,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '슬램덩크 보던 안보던 진짜 명작임...;; 메시도 좋아할만한 영화임 ㅋㅋㅋㅋ 진짜 명작', 10]"
490,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '지극히 주관적인 감상평이지만.. 조금 끄적여보자면 연출이나 작화는 정말 재밌게 본 것 같습니다. 하지만 개인적으로 경기 흐름이 쭉 이어지길 원했는데 그러지 않아서 조금 아쉬웠던 것 같습니다. 중간에 삽입된 장면들이 꽤 많아서 흐름이 끊기고 조금 정신 없다는 느낌을 받은 것 같기도 합니다. 하지만 중간중간에 삽입된 그 장면들 덕분에 등장인물들을 더 잘 이해할 수 있었고, 그덕에 경기하는 장면에선 더욱 몰입하여 감상할 수 있지 않았나 싶습니다. 현실과 거의 똑같은 공의 움직임, 선수들의 움직임과 경기흐름, 효과음과 사운드 등 여러 요소 덕분에 보는 내내 정말 경기장 관중석에 있는 것 처럼 몰입하여 봤고, 전율을 받았습니다. 보면서 오랜만에 농구 한 판 하고싶다는 생각이 들었던 영화였습니다.', 8]"
491,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '진짜 보셈 한번보고 두번보고 세번보세요 ', 10]"
492,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '재밌게 잘 봤습니다 만화책만으로는 담을수 없었던 내용을 영상으로 보니 좋네요ㅎㅎ', 10]"
493,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '진짜 재밋음 최근 본 영화중 젤로 재밋게 봤어요...', 10]"
494,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '슬램덩크 극장판이라니...진짜 최고의 세상이다...공 드리블 할 때마다 내 심장 드리블됨..', 10]"
495,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '기억 속 서태웅목소리와 달라서 어색했지만 재밋었음ㅋㅋ태웅아 누난 늙었는데 넌 아직 고딩이구나ㅋㅋㅋ', 10]"
496,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '채색스타일이 마커느낌이라 더 좋았음', 10]"
497,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '이걸 한번만 볼 수 있는 사람이 신기하다.스토리.. 작화,연출,음향 뭐하나 빠지지않고감동적. 여러모로 대단한 영화', 10]"
498,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '만들러줘서 너무 감사합니다', 10]"
499,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '최고였습니다 두번 본 영화 십년만에 처음임', 10]"
500,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '내면의 나약함과 자기의심, 절망 등 나 자신과 싸워 극복해나가는 과정에 저도 모르게 눈물이 흘렀습니다. 최고의 작품.', 10]"
501,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '송태섭에 대한 부채의식이 없어졌네요.', 8]"
502,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '요즘 애니 보고도 왜 이리 눈물이 나는지...나도 늙었나보다 ㅠ', 10]"
503,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '그냥 미쳤다...너무 재밌습니다.와(그저 감탄뿐...)', 10]"
504,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '원작을 모르고 보면 재미 알고 보면 감동', 10]"
505,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '빤스 챙겨가야되는 영화. ㅎ', 10]"
506,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '너무 너무 재미있어요!!', 10]"
507,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '그냥 최고!!! 이것은 최고!', 10]"
508,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', 'ㅈㄴ 재밌음 ost 미침', 10]"
509,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '슬램덩크는 그냥 만화가 아니지 ㅠ 슬램덩크 모르는 여자들 백호 등 다쳤을때 낄낄대고 웃던데 스토리를 모르니 그러려니 했지만 몰입감깨져 개빡침 후아', 10]"
510,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '연출도 좋고 움직임이 ㄹㅇ스무스', 10]"
511,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '노재팬의 상징 40대가 드래곤볼과 더불어 제일 좋아하는 문화 투탑ㅋㅋㅋ', 6]"
512,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '슬램덩크 세대 였음에도 그림체가 안 땡겨 안 봤었습니다. TV애니 작화가 여전히 안 땡겨 대략 10편 보다가 이번 영화를 봤는데, 송태섭 케릭터를 모르고 봤음에도 재미있더군요. 앞으로도 캐릭터 별로 계속 작품이 나왔으면 좋겠어요~', 7]"
513,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '첫 스케치 등장씬과 ost 에서 소름이 쫙~이미 감동 그 잡채', 10]"
514,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '가슴속깊은곳에서 놀라오는 눙물...', 10]"
515,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '내 인생 최고의 영화! 슬램덩크의 감동을 다시 한 번 느낄 수 있었다!! ', 10]"
516,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '1oso님이 알바겠죠.  재밌으니까 좋은 평을 남기겠죠. 그러니까 알바니 뭐니 하시마세요. 그리고 잘 나가면 알바다 알바니까 이런 글 쓰겠지라고 하지 마시고 그냥 재미없으면 없다고만 하세요 알바라고 하지 마세요. 암튼 재밌게 안 보셨으면 그럼 다음에 아바타 보세요 재미있을 거예요. 전 재미있게 봤으니까 10점 주고 갑니다 ', 10]"
517,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '남편이 보자고 해서 넷x릭스에서 예습하고 보고 왔어요! 덕분에 슬램덩크 팬이 됐습니다!', 10]"
518,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '추억의 슬램덩크, 더욱 완성된 그림체에 감탄이 나옴. 송태섭의 비하인드 스토리와 산왕전 그 후까지 궁금했던 이야기들이 흥미진진.', 10]"
519,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '너무 기대했나...졸다 보다...졸다  언제 끝나나 시간만 봄. 지루함', 4]"
520,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '그냥 소름이었음...', 10]"
521,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '나쁘진 않았지만 너무 기대가 컸던거 같네요.', 8]"
522,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '만화책으로 봤던 추억의 슬램덩크를 남편과 중3아들과 같이 봤어요주인공 강백호의 이야기가 아닌 송태섭의 유년시절과 현재까지의 이야기로 잔잔한 감동과 재미가 있어요~', 10]"
523,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '30대 젊은 층이 좋아할 영화로서 가볍게 보면 좋은 영화', 8]"
524,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '보고나왔는데 또 보고싶음', 10]"
525,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '반일선동꾼들이 더 좋아하는 아이러니한 애니 ', 10]"
526,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '태섭이 미국간거 깜놀ㅋㅋ', 10]"
527,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '한번은 볼만한 정도굳이 극장에서 볼정도는 아닌듯만화책이 몇배는 잼있음', 6]"
528,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '3D로 구현된 애니메이션이 뛰어납니다.  기존 만화에 없던 장면도 저는 좋았구요.   단점은 너무 자주 과거 장면이 나오는것입니다.', 8]"
529,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '진짜 짱짱짱짱. 최고의 명작', 10]"
530,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '최고다! 소장판 나옴 산다!', 10]"
531,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '눈물과감동의숨막히는막판24초', 10]"
532,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '갓벽.일단 덕후는 만수무강해야한다. 언제 어디서 무슨 감동을 다시 만날지 모르니까...', 10]"
533,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '정말 최악 재미 없다 평점 이 왜이리 높은지 모르겠다 알바 천지인것 같다 시간 돈 너무 아까움 ㅠ', 1]"
534,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '진짜 가슴이 벅차오른다', 10]"
535,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '저의10대시절을생각나게하는슬램덩크시간이지나도감동n차관람', 10]"
536,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', 'OST ㅈㄴ 좋음 서태웅 존잘', 10]"
537,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '40분보다.  더이상. 못보겠어서. 나갑니다만화는. 재미있었는데 ....요즘. 영화 볼께. 없네요', 2]"
538,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '이게 뭐라고... 그냥 감동입니다', 9]"
539,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '미쳤다.. 진짜 간만에 가슴이 두근두근...', 10]"
540,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '명작 중에 명작. 명작의 애니메이션에 추억도 되살릴 수 있다는 점은 덤. 최고! 다만 중간에 살짝 지루할 수 있는 포인트가 있음.', 9]"
541,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '최고!!! 가슴이 뛴다!!!', 10]"
542,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '영화로 만들어줘서 정말 고맙습니다.', 10]"
543,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '퍼스트 슬램덩크라고 하지만 그동안 슬램덩크의 여정을 마무리하는 파이널 슬램덩크 라는 느낌도 들어서 여러 감정이 교차했다… 진짜 너무 갓벽하고 누군가에게는 처음으로 보는 슬램덩크였을거고 나같은 사람에게는 처음 슬램덩크를 보았을때 감동을 다시 준 퍼스트 슬램덩크ㅜㅜ', 10]"
544,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '더 없을 거라 생각했는데…', 10]"
545,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '정말 올해 상반기 영화 중 제일 좋을 것 같아요. 저는 4번이나 봤는데.. 또 보러 가고싶어요.. 모두가 다 봤으면.. 아니 근데 ost도 진짜 미친것 같아... 세상에 이럴수가 모두가 봤으면', 10]"
546,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '자막판 보고 다시 더빙판을 봤습니다. 첫 관람 때는 강렬한 연출이 많은 경기에만 몰입해서 보게 되었는데, 두번째 볼 때는 전체적 서사가 더 잘 들어오고 작품의 완성도가 보였습니다. 회상씬에서의 지루함도 전혀 없고 오히려 회상씬과 경기장면의 교차시점이 정말 적절하고 절묘함을 느끼게 됐습니다. 기억속에서 희미해지던 20대 시절 최애 작품이 이렇게 멋지게 부활하여 아들들과 슬램덩크 얘기를 나눌 수 있는 행복한 추억이 다시 생겼습니다. ', 10]"
547,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '평점 높고 요즘 난리라서 봤는데 이미 만화책으로 다 나온 내용에 신파극 짜집기 너무나 지루한 전개...다들 요즘 볼만한 영화가 없어서 보는 거 같다 빨리 재밌는 영화가 많이 나오길', 1]"
548,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '너무 재미있게 봤습니다 ', 10]"
549,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '지루하다. 지루하다. 지루하다. ', 2]"
550,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '지루하다. 지루하다. 지루하다. ', 2]"
551,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '지루하다. 지루하다. 지루하다. ', 2]"
552,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '지루하다. 지루하다. 지루하다. ', 2]"
553,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '성장기에 농구를 할 이유를 알려주었던 만화가 영화로 돌아와서 너무 기쁘다.슬램덩크가 농구 룰을 알려줬고, 당시 NBA도 몰랐던 사람들에게 농구를 알려주었다.', 10]"
554,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '&amp;#39;재미&amp;#39;라는 요소를 정말 극대화시킨영화가 아닌가 싶습니다. 가슴을 뛰게하고 몰입하게 만들고 동화시키는 순간이 가득했어요. 뚫어 !', 10]"
555,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '안 보면 후회하는 영화예요. 스토리는 물론이고 영상미가 부드럽고 각도가 다양해서 경기가 역동적이예요. 중간 중간 나오는 브금이나 ost가 상황에 적절하게 들어가서 더 몰입감 있게 하고 숨이 멎을 듯 하게 잠시 소리가 안나오는 연출이 미쳤습니다. 영화 뭐 볼지 고르고 계신다면 이거 보세요. 인생 영화임.', 10]"
556,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '원작을 안 봐서 잘 모르겠음', 6]"
557,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '오랜만에 일본 애니메이션이 낳은 의외의 성취. 빈틈없이 꼼꼼하게 감수된 것이 느껴지는 자연스러운 3D-2D 작화, 배가본드와 함께한 세월만큼이나 성숙한 차분한 연출에서 이노우에 다케히코의 터치가 느껴진다. 코트의 열기는 여전하지만 관전하는 시선이 묵직한 어른의 슬램덩크.', 8]"
558,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '초딩때 슬램덩크를 봤던사란이라면...별만땅', 10]"
559,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', 'ost가 너무 좋네요ㅎㅎ', 10]"
560,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '오랜만에 심장이 뛰었다.', 10]"
561,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '또보고싶따벌써3번봄요', 10]"
562,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '끝날 때까지 끝난 게 아니다!!', 10]"
563,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '보다가  심장이  벌렁벌렁해서  힘들었라요', 10]"
564,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '10점 그이상의 영화입니다. 어릴적에 보던 만화를 이렇게 영화를 통해 볼 수 있게 되어서 정말 행복합니다 감동!!', 10]"
565,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '저의 영광의 순간은 지금입니다!', 10]"
566,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '!', 8]"
567,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '재미와감동을 둘다주는 만화영화 이걸로 설명 가능', 10]"
568,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '그냥..말이 필요없다..', 10]"
569,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '진심 세번은 울었다 또 봐야지', 10]"
570,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '일본은 싫지만 애니는 정말 최고 체인소맨도 해 주세용', 10]"
571,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '인생 최고의 영화 입니다!! 표현 불가 ㅠㅠ', 10]"
572,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '이걸 점수로 매기라고? 이건 인생이야별 우주만큼 줄게', 10]"
573,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '코트에서 공튕기는소리만들어도 두근두근합니다', 10]"
574,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '슬램덩크 대박이었어요', 9]"
575,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '그 유명한 명승부 장면에 중간중간 에피소드를 넣어 2시간을 만들다니.연출이 대단했다!!! 특히 끝에는 소름이! 역시 애니 인정한다!그리고 태섭의 재발견.', 10]"
576,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '봐도봐도 또 감동이에요', 10]"
577,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '엉망진창 번역으로 실소가 나오네요…최악!!! ', 5]"
578,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '그때 그시절 회상 되는군요', 9]"
579,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '최고였어요ㅠㅠ 다회차감상 하게되는 영화!!!', 10]"
580,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '진짜로 홍보아니고 최근 5년간봤던 영화중 최고 .. 참고로 여자임', 10]"
581,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '원작을 안봐서 대충 줄거리나 인물 정도만 알아보고 갔는데, 두시간이 어떻게 지나갔는지 모를 정도로 감동적이고 너무 재밌었어요. 다 보고 나서도 여운이 장난 아니라 원작 찾아보고 노래 찾아듣고 난리났습니다 ㅎㅎ 왜 n회차 관람하는지 알겠더군요. 최고.', 10]"
582,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '농구에 농 자와 슬램덩크를 조금도 모르던 중1 잼민이도 “개 쩐다!” 와 “연출 미쳤다” 라는 말이 나오게 한 영화', 10]"
583,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '아직  못헤어나왔습니다  또 봐야겠군요', 10]"
584,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '시간이 많이 지났지만 그 여운과 감동은 오히려 배가 되었다!', 10]"
585,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '최고임다', 10]"
586,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '경기장면 연출이 너무 좋았음', 8]"
587,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '아 꿀잼이었응슬램덩크 좋아한다면 꼭보세요', 9]"
588,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '강백호 니가 짱이야..', 10]"
589,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '별 기대없이 갔다가 대감동  어린시절의 추억도 새록새록… 입체감 있는 영상과 연출에 박수를 보냅니다', 10]"
590,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '미친것 같아요 너무 재밌어요 사운드가 레알 미침 …', 10]"
591,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '평점이 너무 좋아서 많이 기대하고봐서 그런가쪼꼼 지루했어요...ㅠ그래도 막바지에 ost며 숨소리조차 내지않고농구공 소리에만 집중 할수 있는 연출은 너무 좋았습니다.여자이지만 이작품에 열광했던 10대가 생각나서 그립고, 좋았어요 감사합니다', 8]"
592,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '진짜 너무너무 재미있는데... 절대... 심야로... 보세요... 초등학생들 개 떠듭니다.. 스포 미리 다 해줍니다... 차라리 잔인하게 해서 15세로 만들어주지 그랬어요 엉어ㅇ엉ㅜㅜ', 10]"
593,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '말이필요없음 최고의 영화', 10]"
594,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '어린시절 함께했던 친구들어느덧 나는 40대를 넘겼는데너희들은 여전히 그대로구나.계속 나와주길...', 10]"
595,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '너무 감동이다 한번 더 보러가야지', 10]"
596,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '강백호 넘 웃김 ㅋㅋ 옛추억 새록새록', 10]"
597,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '찢었다.정말 찢었다.', 10]"
598,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', ' 말문이 막힐 정도로 오랜만에 시간이라는 것을 제대로 알려줄 훌륭헌 영화임이 틀림없다. ', 10]"
599,더 퍼스트 슬램덩크,10,"['더 퍼스트 슬램덩크', '모두가 숨죽이게 되는 그 순간. 마지막 연출은.. 역사상 최고의 연출이였슴..', 10]"
